Date,Open,High,Low,Close,Volume,Market Cap
"Aug 29, 2017",4389.21,4625.68,4352.13,4579.02,"2,486,080,000","72,553,800,000"
"Aug 28, 2017",4384.45,4403.93,4224.64,4382.66,"1,959,330,000","72,467,900,000"
"Aug 27, 2017",4345.10,4416.59,4317.29,4382.88,"1,537,460,000","71,809,200,000"
"Aug 26, 2017",4372.06,4379.28,4269.52,4352.40,"1,511,610,000","72,249,100,000"
"Aug 25, 2017",4332.82,4455.70,4307.35,4371.60,"1,727,970,000","71,595,100,000"
"Aug 24, 2017",4137.60,4376.39,4130.26,4334.68,"2,037,750,000","68,363,900,000"
"Aug 23, 2017",4089.01,4255.78,4078.41,4151.52,"2,369,820,000","67,553,000,000"
"Aug 22, 2017",3998.35,4128.76,3674.58,4100.52,"3,764,240,000","66,051,000,000"
"Aug 21, 2017",4090.48,4109.14,3988.60,4001.74,"2,800,890,000","67,567,100,000"
"Aug 20, 2017",4189.31,4196.29,4069.88,4087.66,"2,109,770,000","69,192,700,000"
"Aug 19, 2017",4137.75,4243.26,3970.55,4193.70,"2,975,820,000","68,333,100,000"
"Aug 18, 2017",4324.34,4370.13,4015.40,4160.62,"2,941,710,000","71,406,500,000"
"Aug 17, 2017",4384.44,4484.70,4243.71,4331.69,"2,553,360,000","72,389,100,000"
"Aug 16, 2017",4200.34,4381.23,3994.42,4376.63,"2,272,040,000","69,342,700,000"
"Aug 15, 2017",4326.99,4455.97,3906.18,4181.93,"3,258,050,000","71,425,500,000"
"Aug 14, 2017",4066.10,4325.13,3989.16,4325.13,"2,463,090,000","67,112,300,000"
"Aug 13, 2017",3880.04,4208.39,3857.80,4073.26,"3,159,090,000","64,034,100,000"
"Aug 12, 2017",3650.63,3949.92,3613.70,3884.71,"2,219,590,000","60,242,100,000"
"Aug 11, 2017",3373.82,3679.72,3372.12,3650.62,"2,021,190,000","55,668,000,000"
"Aug 10, 2017",3341.84,3453.45,3319.47,3381.28,"1,515,110,000","55,134,700,000"
"Aug 09, 2017",3420.40,3422.76,3247.67,3342.47,"1,468,960,000","56,424,900,000"
"Aug 08, 2017",3370.22,3484.85,3345.83,3419.94,"1,752,760,000","55,590,300,000"
"Aug 07, 2017",3212.78,3397.68,3180.89,3378.94,"1,482,280,000","52,987,300,000"
"Aug 06, 2017",3257.61,3293.29,3155.60,3213.94,"1,105,030,000","53,720,900,000"
"Aug 05, 2017",2897.63,3290.01,2874.83,3252.91,"1,945,700,000","47,778,200,000"
"Aug 04, 2017",2806.93,2899.33,2743.72,2895.89,"1,002,120,000","46,276,200,000"
"Aug 03, 2017",2709.56,2813.31,2685.14,2804.73,"804,797,000","44,666,400,000"
"Aug 02, 2017",2727.13,2762.53,2668.59,2710.67,"1,094,950,000","44,950,800,000"
"Aug 01, 2017",2871.30,2921.35,2685.61,2718.26,"1,324,670,000","47,321,800,000"
"Jul 31, 2017",2763.24,2889.62,2720.61,2875.34,"860,575,000","45,535,800,000"
"Jul 30, 2017",2724.39,2758.53,2644.85,2757.18,"705,943,000","44,890,700,000"
"Jul 29, 2017",2807.02,2808.76,2692.80,2726.45,"803,746,000","46,246,700,000"
"Jul 28, 2017",2679.73,2897.45,2679.73,2809.01,"1,380,100,000","44,144,400,000"
"Jul 27, 2017",2538.71,2693.32,2529.34,2671.78,"789,104,000","41,816,500,000"
"Jul 26, 2017",2577.77,2610.76,2450.80,2529.45,"937,404,000","42,455,000,000"
"Jul 25, 2017",2757.50,2768.08,2480.96,2576.48,"1,460,090,000","45,410,100,000"
"Jul 24, 2017",2732.70,2777.26,2699.19,2754.86,"866,474,000","44,995,600,000"
"Jul 23, 2017",2808.10,2832.18,2653.94,2730.40,"1,072,840,000","46,231,100,000"
"Jul 22, 2017",2668.63,2862.42,2657.71,2810.12,"1,177,130,000","43,929,600,000"
"Jul 21, 2017",2838.41,2838.41,2621.85,2667.76,"1,489,450,000","46,719,000,000"
"Jul 20, 2017",2269.89,2900.70,2269.89,2817.60,"2,249,260,000","37,356,800,000"
"Jul 19, 2017",2323.08,2397.17,2260.23,2273.43,"1,245,100,000","38,227,800,000"
"Jul 18, 2017",2233.52,2387.61,2164.77,2318.88,"1,512,450,000","36,749,400,000"
"Jul 17, 2017",1932.62,2230.49,1932.62,2228.41,"1,201,760,000","31,795,000,000"
"Jul 16, 2017",1991.98,2058.77,1843.03,1929.82,"1,182,870,000","32,767,600,000"
"Jul 15, 2017",2230.12,2231.14,1990.41,1998.86,"993,608,000","36,681,300,000"
"Jul 14, 2017",2360.59,2363.25,2183.22,2233.34,"882,503,000","38,823,100,000"
"Jul 13, 2017",2402.70,2425.22,2340.83,2357.90,"835,770,000","39,511,000,000"
"Jul 12, 2017",2332.77,2423.71,2275.14,2398.84,"1,117,410,000","38,355,900,000"
"Jul 11, 2017",2385.89,2413.47,2296.81,2337.79,"1,329,760,000","39,224,200,000"
"Jul 10, 2017",2525.25,2537.16,2321.13,2372.56,"1,111,200,000","41,509,000,000"
"Jul 09, 2017",2572.61,2635.49,2517.59,2518.44,"527,856,000","42,283,200,000"
"Jul 08, 2017",2520.27,2571.34,2492.31,2571.34,"733,330,000","41,417,700,000"
"Jul 07, 2017",2608.59,2916.14,2498.87,2518.66,"917,412,000","42,864,200,000"
"Jul 06, 2017",2608.10,2616.72,2581.69,2608.56,"761,957,000","42,851,400,000"
"Jul 05, 2017",2602.87,2622.65,2538.55,2601.99,"941,566,000","42,760,800,000"
"Jul 04, 2017",2561.00,2631.59,2559.35,2601.64,"985,516,000","42,067,900,000"
"Jul 03, 2017",2498.56,2595.00,2480.47,2564.06,"964,112,000","41,037,200,000"
"Jul 02, 2017",2436.40,2514.28,2394.84,2506.47,"803,747,000","40,010,500,000"
"Jul 01, 2017",2492.60,2515.27,2419.23,2434.55,"779,914,000","40,928,200,000"
"Jun 30, 2017",2539.24,2559.25,2478.43,2480.84,"860,273,000","41,689,100,000"
"Jun 29, 2017",2567.56,2588.83,2510.48,2539.32,"949,979,000","42,150,300,000"
"Jun 28, 2017",2553.03,2603.98,2484.42,2574.79,"1,183,870,000","41,906,700,000"
"Jun 27, 2017",2478.45,2552.45,2332.99,2552.45,"1,489,790,000","40,677,900,000"
"Jun 26, 2017",2590.57,2615.25,2376.29,2478.45,"1,663,280,000","42,514,000,000"
"Jun 25, 2017",2607.25,2682.26,2552.12,2589.41,"1,161,100,000","42,783,800,000"
"Jun 24, 2017",2738.52,2757.94,2583.19,2608.72,"982,750,000","44,932,900,000"
"Jun 23, 2017",2707.34,2765.17,2706.37,2744.91,"961,319,000","44,415,900,000"
"Jun 22, 2017",2691.03,2723.74,2642.36,2705.41,"1,097,940,000","44,143,700,000"
"Jun 21, 2017",2709.43,2772.01,2660.40,2689.10,"1,626,580,000","44,440,800,000"
"Jun 20, 2017",2591.26,2763.45,2589.82,2721.79,"1,854,190,000","42,498,000,000"
"Jun 19, 2017",2549.03,2662.85,2549.03,2589.60,"1,446,840,000","41,800,600,000"
"Jun 18, 2017",2655.35,2662.10,2516.33,2548.29,"1,178,660,000","43,539,300,000"
"Jun 17, 2017",2514.01,2685.19,2484.96,2655.88,"1,534,510,000","41,217,200,000"
"Jun 16, 2017",2469.57,2539.92,2385.15,2518.56,"1,195,190,000","40,484,100,000"
"Jun 15, 2017",2499.58,2534.71,2212.96,2464.58,"2,026,260,000","40,971,300,000"
"Jun 14, 2017",2716.88,2786.83,2412.94,2506.37,"1,696,560,000","44,528,300,000"
"Jun 13, 2017",2680.91,2789.04,2650.38,2717.02,"1,781,200,000","43,934,100,000"
"Jun 12, 2017",2953.22,2997.26,2518.56,2659.63,"2,569,530,000","48,391,200,000"
"Jun 11, 2017",2942.41,2996.60,2840.53,2958.11,"1,752,400,000","48,208,700,000"
"Jun 10, 2017",2828.14,2950.99,2746.55,2947.71,"2,018,890,000","46,331,400,000"
"Jun 09, 2017",2807.44,2901.71,2795.62,2823.81,"1,348,950,000","45,987,100,000"
"Jun 08, 2017",2720.49,2815.30,2670.95,2805.62,"1,281,170,000","44,557,100,000"
"Jun 07, 2017",2869.38,2869.38,2700.56,2732.16,"1,517,710,000","46,989,800,000"
"Jun 06, 2017",2690.84,2999.91,2690.84,2863.20,"2,089,610,000","44,061,000,000"
"Jun 05, 2017",2512.40,2686.81,2510.22,2686.81,"1,369,310,000","41,133,900,000"
"Jun 04, 2017",2547.79,2585.89,2452.54,2511.81,"1,355,120,000","41,708,200,000"
"Jun 03, 2017",2493.72,2581.91,2423.57,2515.35,"1,514,950,000","40,817,100,000"
"Jun 02, 2017",2404.03,2488.55,2373.32,2488.55,"1,317,030,000","39,344,600,000"
"Jun 01, 2017",2288.33,2448.39,2288.33,2407.88,"1,653,180,000","37,446,200,000"
"May 31, 2017",2187.19,2311.08,2145.57,2286.41,"1,544,830,000","35,786,700,000"
"May 30, 2017",2255.36,2301.96,2124.57,2175.47,"1,443,970,000","36,897,000,000"
"May 29, 2017",2159.43,2307.05,2107.17,2255.61,"994,625,000","35,323,500,000"
"May 28, 2017",2054.08,2267.34,2054.08,2155.80,"1,147,140,000","33,595,900,000"
"May 27, 2017",2196.27,2260.20,1855.83,2038.87,"1,700,480,000","35,917,100,000"
"May 26, 2017",2320.89,2573.79,2071.99,2202.42,"1,763,480,000","37,950,600,000"
"May 25, 2017",2446.24,2763.71,2285.30,2304.98,"2,406,700,000","39,995,400,000"
"May 24, 2017",2321.37,2523.72,2321.37,2443.64,"1,725,380,000","37,949,200,000"
"May 23, 2017",2191.56,2320.82,2178.50,2320.42,"1,378,750,000","35,822,600,000"
"May 22, 2017",2043.19,2303.90,2017.87,2173.40,"1,942,220,000","33,393,600,000"
"May 21, 2017",2067.03,2119.08,2037.50,2041.20,"1,147,860,000","33,779,400,000"
"May 20, 2017",1984.24,2084.73,1974.92,2084.73,"961,336,000","32,422,400,000"
"May 19, 2017",1897.37,2004.52,1890.25,1987.71,"1,157,290,000","30,999,000,000"
"May 18, 2017",1818.70,1904.48,1807.12,1888.65,"894,321,000","29,710,500,000"
"May 17, 2017",1726.73,1864.05,1661.91,1839.09,"1,064,730,000","28,204,800,000"
"May 16, 2017",1741.70,1785.94,1686.54,1734.45,"959,045,000","28,446,300,000"
"May 15, 2017",1808.44,1812.80,1708.54,1738.43,"731,529,000","29,532,600,000"
"May 14, 2017",1800.86,1831.42,1776.62,1808.91,"437,196,000","29,405,100,000"
"May 13, 2017",1723.12,1812.99,1651.08,1804.91,"579,635,000","28,132,300,000"
"May 12, 2017",1845.76,1856.15,1694.01,1724.24,"740,984,000","30,131,100,000"
"May 11, 2017",1780.37,1873.93,1755.35,1848.57,"799,490,000","29,060,600,000"
"May 10, 2017",1756.52,1788.44,1719.10,1787.13,"915,723,000","28,668,100,000"
